[kbplacer_plugin_action.py:65]: Plugin version: 0.13
[kbplacer_plugin_action.py:66]: Python version: '3.11.5 (main, Jan 27 2025, 07:08:36) [MSC v.1942 64 bit (AMD64)]'
[kbplacer_plugin_action.py:67]: KiCad version: 9.0.2 with 4.2.2 msw (phoenix) wxWidgets 3.2.6
[kbplacer_dialog.py:586]: Language: en
[kbplacer_plugin_action.py:75]: GUI state: {"layout_path": "C:\\Users\\Owen\\Documents\\Projects\\Hack Club\\100% Keyboard\\100% Keyboard\\keyboard-layout.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": true, "outline_delta": 10.0}
[key_placer.py:362]: Set key 1U distance: 19050000/19050000
[key_placer.py:124]: Switches by nets: defaultdict(<class 'list'>, {frozenset({'GND', 'Net-(U1-~{RESET})'}): ['SWRST1'], frozenset({'C10', 'R5'}): ['SW87'], frozenset({'R5', 'C9'}): ['SW86'], frozenset({'R5', 'C8'}): ['SW85'], frozenset({'C7', 'R5'}): ['SW84'], frozenset({'C6', 'R5'}): ['SW83'], frozenset({'R5', 'C5'}): ['SW82'], frozenset({'C4', 'R5'}): ['SW81'], frozenset({'C3', 'R5'}): ['SW80'], frozenset({'C2', 'R5'}): ['SW79'], frozenset({'C1', 'R5'}): ['SW78'], frozenset({'C0', 'R5'}): ['SW77'], frozenset({'R4', 'C12'}): ['SW76'], frozenset({'C11', 'R4'}): ['SW75'], frozenset({'C10', 'R4'}): ['SW74'], frozenset({'R4', 'C9'}): ['SW73'], frozenset({'R4', 'C8'}): ['SW72'], frozenset({'C7', 'R4'}): ['SW71'], frozenset({'R4', 'C6'}): ['SW70'], frozenset({'R4', 'C5'}): ['SW69'], frozenset({'R4', 'C4'}): ['SW68'], frozenset({'C3', 'R4'}): ['SW67'], frozenset({'R4', 'C2'}): ['SW66'], frozenset({'C1', 'R4'}): ['SW65'], frozenset({'C0', 'R4'}): ['SW64'], frozenset({'R3', 'C12'}): ['SW63'], frozenset({'C11', 'R3'}): ['SW62'], frozenset({'R3', 'C10'}): ['SW61'], frozenset({'R3', 'C9'}): ['SW60'], frozenset({'R3', 'C8'}): ['SW59'], frozenset({'C7', 'R3'}): ['SW58'], frozenset({'R3', 'C6'}): ['SW57'], frozenset({'R3', 'C5'}): ['SW56'], frozenset({'R3', 'C4'}): ['SW55'], frozenset({'C3', 'R3'}): ['SW54'], frozenset({'R3', 'C2'}): ['SW53'], frozenset({'C1', 'R3'}): ['SW52'], frozenset({'R3', 'C0'}): ['SW51'], frozenset({'C16', 'R2'}): ['SW50'], frozenset({'C15', 'R2'}): ['SW49'], frozenset({'C14', 'R2'}): ['SW48'], frozenset({'C13', 'R2'}): ['SW47'], frozenset({'C12', 'R2'}): ['SW46'], frozenset({'C11', 'R2'}): ['SW45'], frozenset({'C10', 'R2'}): ['SW44'], frozenset({'C9', 'R2'}): ['SW43'], frozenset({'C8', 'R2'}): ['SW42'], frozenset({'C7', 'R2'}): ['SW41'], frozenset({'C6', 'R2'}): ['SW40'], frozenset({'C5', 'R2'}): ['SW39'], frozenset({'C4', 'R2'}): ['SW38'], frozenset({'C3', 'R2'}): ['SW37'], frozenset({'C2', 'R2'}): ['SW36'], frozenset({'C1', 'R2'}): ['SW35'], frozenset({'C0', 'R2'}): ['SW34'], frozenset({'R1', 'C16'}): ['SW33'], frozenset({'R1', 'C15'}): ['SW32'], frozenset({'R1', 'C14'}): ['SW31'], frozenset({'C13', 'R1'}): ['SW30'], frozenset({'R1', 'C12'}): ['SW29'], frozenset({'C11', 'R1'}): ['SW28'], frozenset({'C10', 'R1'}): ['SW27'], frozenset({'R1', 'C9'}): ['SW26'], frozenset({'R1', 'C8'}): ['SW25'], frozenset({'C7', 'R1'}): ['SW24'], frozenset({'R1', 'C6'}): ['SW23'], frozenset({'R1', 'C5'}): ['SW22'], frozenset({'R1', 'C4'}): ['SW21'], frozenset({'C3', 'R1'}): ['SW20'], frozenset({'R1', 'C2'}): ['SW19'], frozenset({'C1', 'R1'}): ['SW18'], frozenset({'C0', 'R1'}): ['SW17'], frozenset({'C15', 'R0'}): ['SW16'], frozenset({'R0', 'C14'}): ['SW15'], frozenset({'C13', 'R0'}): ['SW14'], frozenset({'C12', 'R0'}): ['SW13'], frozenset({'C11', 'R0'}): ['SW12'], frozenset({'C10', 'R0'}): ['SW11'], frozenset({'R0', 'C9'}): ['SW10'], frozenset({'R0', 'C8'}): ['SW9'], frozenset({'C7', 'R0'}): ['SW8'], frozenset({'C6', 'R0'}): ['SW7'], frozenset({'R0', 'C5'}): ['SW6'], frozenset({'C4', 'R0'}): ['SW5'], frozenset({'C3', 'R0'}): ['SW4'], frozenset({'C2', 'R0'}): ['SW3'], frozenset({'C1', 'R0'}): ['SW2'], frozenset({'C0', 'R0'}): ['SW1']})
[key_placer.py:128]: Diodes by switch: {'SW87': ['D87'], 'SW86': ['D86'], 'SW85': ['D85'], 'SW84': ['D84'], 'SW83': ['D83'], 'SW82': ['D82'], 'SW81': ['D81'], 'SW80': ['D80'], 'SW79': ['D79'], 'SW78': ['D78'], 'SW77': ['D77'], 'SW76': ['D76'], 'SW75': ['D75'], 'SW74': ['D74'], 'SW73': ['D73'], 'SW72': ['D72'], 'SW71': ['D71'], 'SW70': ['D70'], 'SW69': ['D69'], 'SW68': ['D68'], 'SW67': ['D67'], 'SW66': ['D66'], 'SW65': ['D65'], 'SW64': ['D64'], 'SW63': ['D63'], 'SW62': ['D62'], 'SW61': ['D61'], 'SW60': ['D60'], 'SW59': ['D59'], 'SW58': ['D58'], 'SW57': ['D57'], 'SW56': ['D56'], 'SW55': ['D55'], 'SW54': ['D54'], 'SW53': ['D53'], 'SW52': ['D52'], 'SW51': ['D51'], 'SW50': ['D50'], 'SW49': ['D49'], 'SW48': ['D48'], 'SW47': ['D47'], 'SW46': ['D46'], 'SW45': ['D45'], 'SW44': ['D44'], 'SW43': ['D43'], 'SW42': ['D42'], 'SW41': ['D41'], 'SW40': ['D40'], 'SW39': ['D39'], 'SW38': ['D38'], 'SW37': ['D37'], 'SW36': ['D36'], 'SW35': ['D35'], 'SW34': ['D34'], 'SW33': ['D33'], 'SW32': ['D32'], 'SW31': ['D31'], 'SW30': ['D30'], 'SW29': ['D29'], 'SW28': ['D28'], 'SW27': ['D27'], 'SW26': ['D26'], 'SW25': ['D25'], 'SW24': ['D24'], 'SW23': ['D23'], 'SW22': ['D22'], 'SW21': ['D21'], 'SW20': ['D20'], 'SW19': ['D19'], 'SW18': ['D18'], 'SW17': ['D17'], 'SW16': ['D16'], 'SW15': ['D15'], 'SW14': ['D14'], 'SW13': ['D13'], 'SW12': ['D12'], 'SW11': ['D11'], 'SW10': ['D10'], 'SW9': ['D9'], 'SW8': ['D8'], 'SW7': ['D7'], 'SW6': ['D6'], 'SW5': ['D5'], 'SW4': ['D4'], 'SW3': ['D3'], 'SW2': ['D2'], 'SW1': ['D1']}
[kle_serial.py:897]: User layout: [['Esc', {'x': 1}, 'F1', 'F2', 'F3', 'F4', {'x': 0.5}, 'F5', 'F6', 'F7', 'F8', {'x': 0.5}, 'F9', 'F10', 'F11', 'F12', {'x': 0.25}, 'PrtSc', 'Scroll Lock', 'Pause\nBreak'], [{'y': 0.5}, '~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'w': 2}, 'Backspace', {'x': 0.25}, 'Insert', 'Home', 'PgUp'], [{'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\', {'x': 0.25}, 'Delete', 'End', 'PgDn'], [{'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 2.25}, 'Enter'], [{'w': 2.25}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'w': 2.75}, 'Shift', {'x': 1.25}, '↑'], [{'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Win', {'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.25}, 'Alt', {'w': 1.25}, 'Win', {'w': 1.25}, 'Menu', {'w': 1.25}, 'Ctrl', {'x': 0.25}, '←', '↓', '→']]
[key_placer.py:662]: Layout offset: (28575000, 28575000)
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW45:1' at (253365000, 83185000) with pad 'SW62:1' at (259437500, 100775000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(253365000, 83185000), (253365000, 94702500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(253365000, 94702500), (259437500, 100775000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW28:1' at (245150000, 62675000) with pad 'SW12:1' at (281940000, 35560000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(245150000, 62675000), (254825000, 62675000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(245150000, 62675000), (272265000, 35560000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW62:1' at (259437500, 100775000) with pad 'SW75:1' at (284321250, 121285000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(259437500, 100775000), (263811250, 100775000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(259437500, 100775000), (279947500, 121285000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW75:1' at (285631250, 119825000) with pad 'U1:27' at (324662500, 108800000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(285631250, 119825000), (313637500, 119825000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(285631250, 119825000), (296656250, 108800000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:820]: Routing C0 pads
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW1:1' at (34290000, 35560000) with pad 'SW17:1' at (35600000, 62675000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(34290000, 35560000), (34290000, 61365000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(34290000, 61365000), (35600000, 62675000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW64:1' at (46196250, 121285000) with pad 'SW77:1' at (37981250, 138875000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(46196250, 121285000), (46196250, 130660000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(46196250, 130660000), (37981250, 138875000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW17:1' at (34290000, 64135000) with pad 'SW34:1' at (40362500, 81725000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(34290000, 64135000), (34290000, 75652500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(34290000, 75652500), (40362500, 81725000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW34:1' at (39052500, 83185000) with pad 'SW51:1' at (42743750, 100775000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(39052500, 83185000), (39052500, 97083750)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(39052500, 97083750), (42743750, 100775000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW51:1' at (41433750, 102235000) with pad 'SW64:1' at (47506250, 119825000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(41433750, 102235000), (41433750, 113752500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(41433750, 113752500), (47506250, 119825000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW64:1' at (47506250, 119825000) with pad 'U1:30' at (324662500, 106400000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(47506250, 119825000), (311237500, 119825000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(47506250, 119825000), (60931250, 106400000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(60931250, 106400000), (324662500, 106400000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:820]: Routing C10 pads
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW27:1' at (224790000, 64135000) with pad 'SW44:1' at (235625000, 81725000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(224790000, 64135000), (224790000, 70890000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(224790000, 70890000), (235625000, 81725000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW44:1' at (234315000, 83185000) with pad 'SW61:1' at (240387500, 100775000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(234315000, 83185000), (234315000, 94702500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(234315000, 94702500), (240387500, 100775000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW61:1' at (239077500, 102235000) with pad 'SW74:1' at (249912500, 119825000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(239077500, 102235000), (239077500, 108990000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(239077500, 108990000), (249912500, 119825000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW27:1' at (226100000, 62675000) with pad 'SW11:1' at (262890000, 35560000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(226100000, 62675000), (235775000, 62675000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(226100000, 62675000), (253215000, 35560000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW74:1' at (249912500, 119825000) with pad 'U1:26' at (324662500, 109600000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(249912500, 119825000), (314437500, 119825000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(249912500, 119825000), (260137500, 109600000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(260137500, 109600000), (324662500, 109600000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'U1:26' at (324662500, 109600000) with pad 'SW87:1' at (362902500, 140335000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(324662500, 109600000), (332167500, 109600000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(332167500, 109600000), (362902500, 140335000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(324662500, 109600000), (355397500, 140335000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:820]: Routing C12 pads
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW29:1' at (262890000, 64135000) with pad 'SW46:1' at (273725000, 81725000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(262890000, 64135000), (262890000, 70890000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(262890000, 70890000), (273725000, 81725000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW46:1' at (272415000, 83185000) with pad 'SW63:1' at (290393750, 100775000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(272415000, 83185000), (272803750, 83185000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(272803750, 83185000), (290393750, 100775000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(272415000, 83185000), (290005000, 100775000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW29:1' at (264200000, 62675000) with pad 'SW13:1' at (300990000, 35560000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(264200000, 62675000), (273875000, 62675000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(264200000, 62675000), (291315000, 35560000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW63:1' at (290393750, 100775000) with pad 'U1:41' at (317400000, 102337500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(290393750, 100775000), (315837500, 100775000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(290393750, 100775000), (291956250, 102337500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(291956250, 102337500), (317400000, 102337500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'U1:41' at (317400000, 102337500) with pad 'SW76:1' at (343852500, 121285000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(317400000, 102337500), (324905000, 102337500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(317400000, 102337500), (336347500, 121285000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:820]: Routing C15 pads
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW49:1' at (345162500, 81725000) with pad 'SW32:1' at (343852500, 64135000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(345162500, 81725000), (345162500, 65445000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(345162500, 65445000), (343852500, 64135000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'U1:38' at (319800000, 102337500) with pad 'SW49:1' at (343852500, 83185000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(319800000, 102337500), (324700000, 102337500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(319800000, 102337500), (338952500, 83185000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW32:1' at (345162500, 62675000) with pad 'SW16:1' at (362902500, 35560000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(345162500, 62675000), (345162500, 53300000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(345162500, 53300000), (362902500, 35560000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(345162500, 62675000), (362902500, 44935000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(362902500, 44935000), (362902500, 35560000)]
[board_modifier.py:460]: Track added
[key_placer.py:820]: Routing C13 pads
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW30:1' at (291465000, 64135000) with pad 'SW47:1' at (297537500, 81725000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(291465000, 64135000), (291465000, 75652500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(291465000, 75652500), (297537500, 81725000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW47:1' at (296227500, 83185000) with pad 'U1:40' at (318200000, 102337500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(296227500, 83185000), (299047500, 83185000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(299047500, 83185000), (318200000, 102337500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(296227500, 83185000), (315380000, 102337500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW30:1' at (292775000, 62675000) with pad 'SW14:1' at (324802500, 35560000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(292775000, 62675000), (297687500, 62675000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(292775000, 62675000), (319890000, 35560000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(319890000, 35560000), (324802500, 35560000)]
[board_modifier.py:460]: Track added
[key_placer.py:820]: Routing GND pads
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'J1:B1' at (230150000, 34745000) with pad 'R6:2' at (230900000, 42200000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(230150000, 34745000), (230150000, 41450000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(230150000, 41450000), (230900000, 42200000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(230150000, 34745000), (230900000, 35495000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'R6:2' at (230900000, 42200000) with pad 'R7:2' at (234500000, 42207500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(230900000, 42200000), (234492500, 42200000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (F.Cu): [(230900000, 42200000), (230907500, 42207500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(230907500, 42207500), (234500000, 42207500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'R7:2' at (234500000, 42207500) with pad 'R5:2' at (237600000, 42200000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(234500000, 42207500), (237592500, 42207500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(237592500, 42207500), (237600000, 42200000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'U1:5' at (313337500, 107200000) with pad 'C1:2' at (311800000, 107192500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(313337500, 107200000), (311807500, 107200000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(311807500, 107200000), (311800000, 107192500)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'Y1:2' at (315550000, 119450000) with pad 'C7:1' at (312200000, 120185000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(315550000, 119450000), (312935000, 119450000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(312935000, 119450000), (312200000, 120185000)]
[board_modifier.py:460]: Track added
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'C7:1' at (312200000, 120185000) with pad 'SWRST1:1' at (312600000, 115400000) using coordinate system rotated by 0 degree(s)
